stop_id,stop_name,muni,hood,lat,lon,status,metres_to_nearest_proposed_stop,weekday_boardings,saturday_boardings,sunday_boardings,current_routes,boardings_source
1271,LINCOLN AVE AT SHERIDAN AVE,"Bellevue borough (Allegheny, PA)",,40.495209,-80.054928,kept,0,97.57,76.4,51.0,13;16;19L,id
3245,FORBES AVE AT PRIDE ST (MERCY HOSPITAL),"Pittsburgh city (Allegheny, PA)",Bluff,40.437633,-79.985293,kept,0,97.33,42.8,31.6,61A;61B;61C;71B,id
7095,FORBES AVE AT SHADY AVE,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.438062,-79.919223,kept,0,97.24,59.6,40.6,61A;61B,id
2554,E CARSON ST AT S 21ST ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428469,-79.976455,kept,0,95.57,48.4,42.0,48;54;81;83,id
99999,NORTH SIDE STATION,"Pittsburgh city (Allegheny, PA)",North Shore,40.4481,-80.010515,kept,0,95.0,225.8,154.8,BLUE;RED;SLVR,id
1796,EAST OHIO ST AT CEDAR AVE,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.453216,-80.001918,kept_nearby,29,94.19,72.2,60.2,1;2;4;6;7,id
7119,FORBES AVE OPP BEELER ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.443865,-79.938933,kept,0,94.19,37.4,29.8,61A;61B;61C;61D,id
21822,LIBERTY AVE OPP 21ST ST FS,"Pittsburgh city (Allegheny, PA)",Strip District,40.451336,-79.982078,kept,0,94.05,106.0,49.4,54;86;87;88;91,former_id
734,ROSS PARK AND RIDE AT SHELTER (MIDDLE UPPER LOT),"Ross township (Allegheny, PA)",,40.506752,-80.030472,kept,0,91.48,0.0,0.0,O1,id
4834,WHARTON ST AT S 20TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.430421,-79.977196,kept,0,90.71,93.6,83.2,81;83,id
3822,PARK MANOR BLVD AT IKEA,"Robinson township (Allegheny, PA)",,40.453407,-80.167687,kept,0,90.0,48.8,52.4,24;28X;29,id
18471,BROWNSVILLE RD AT BAUSMAN ST FS,"Pittsburgh city (Allegheny, PA)",Knoxville,40.414124,-79.98829,kept,0,89.62,62.4,49.4,51;54,id
10909,8TH AVE AT AMITY ST,"Homestead borough (Allegheny, PA)",,40.407175,-79.910787,kept,0,88.86,52.6,37.8,52L;53L;59;61C,id
26,FORBES AVE AT CRAFT AVE FS,"Pittsburgh city (Allegheny, PA)",South Oakland,40.437225,-79.962845,kept,0,87.62,63.4,40.2,28X;54;61A;61B;61C;61D;67;69;71A;71B;71C;71D;75;81;83;93;P3,id
2646,E CARSON ST AT S 21ST ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428559,-79.976071,kept,0,87.0,64.2,34.0,48;54;81;83,id
2661,S 18TH ST AT ARLINGTON AVE,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.417935,-79.986416,kept,0,86.48,58.6,54.0,51;54,id
9263,BUTLER ST AT 52ND ST,"Pittsburgh city (Allegheny, PA)",Upper Lawrenceville,40.480536,-79.954463,kept,0,86.24,45.0,31.2,87;91;93,id
3623,BROADWAY AVE AT DALE ST,"Stowe township (Allegheny, PA)",,40.47182,-80.072652,kept,0,85.1,40.6,32.6,24,id
20692,PARK MANOR DR AT ROBINSON PLAZA,"Robinson township (Allegheny, PA)",,40.449169,-80.162989,kept,0,84.14,43.2,39.4,24;28X;29,id
22824,ROSS PARK MALL,"Ross township (Allegheny, PA)",,40.379133,-79.92407,kept,0,83.9,123.8,62.4,56,id
4572,BLVD OF ALLIES AT POST GAZETTE BLDG,"Pittsburgh city (Allegheny, PA)",Central Business District,40.439938,-80.006088,kept,0,83.86,27.6,29.0,20;21;22;24;26;27;36;38,id
18636,NORTH AVE AT SANDUSKY ST (AGH),"Pittsburgh city (Allegheny, PA)",Central Northside,40.456043,-80.003929,kept,0,83.81,35.4,31.0,11;15;17;54;8,id
10885,2ND ST AT GRANT AVE,"Duquesne city (Allegheny, PA)",,40.37303,-79.846878,kept,0,83.57,63.0,42.8,52L;61C;P7,id
17744,AMITY ST OPP TARGET DR,"Homestead borough (Allegheny, PA)",,40.41001,-79.912595,kept,0,83.29,86.8,70.4,53L;57;61D;64,id
2632,CENTRE AVE AT MELWOOD AVE,"Pittsburgh city (Allegheny, PA)",North Oakland,40.452328,-79.950707,kept,0,83.14,48.2,29.6,54;71A;71C;82,id
215,SANDUSKY ST AT STOCKTON AVE,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.450321,-80.002776,kept,0,82.62,62.2,46.2,1;11;12;13;15;16;17;2;4;6;7;8,id
21892,CENTRE AVE AT HILL HOUSE,"Pittsburgh city (Allegheny, PA)",Crawford-Roberts,40.443102,-79.981222,kept,0,82.1,47.6,34.4,81;82;83,former_id
15276,WEST BUSWAY AT CARNEGIE STATION,"Carnegie borough (Allegheny, PA)",,40.406216,-80.090038,kept,0,82.0,43.0,34.8,G2,id
16177,WOODSTOCK AVE AT SWISSVALE STATION STEPS,"Swissvale borough (Allegheny, PA)",,40.415777,-79.87873,kept,0,81.76,57.8,42.6,59;61A;P7,id
8277,PENN AVE OPP VILLAGE OF EASTSIDE SHPG CTR,"Pittsburgh city (Allegheny, PA)",Shadyside,40.458359,-79.918793,kept,0,80.24,52.6,34.4,71C;74;75;77;82;86;88;89,id
2539,S 18TH ST OPP MT OLIVER ST FS,"Pittsburgh city (Allegheny, PA)",South Side Slopes,40.418717,-79.986239,kept,0,80.1,63.6,53.4,51;54,id
20933,LYSLE BLVD AT MCKEESPORT TRANSPORTATION CENT,"McKeesport city (Allegheny, PA)",,40.352054,-79.860972,kept,0,79.9,61.4,52.2,55;56;59,former_id
2635,CRAIG ST AT FIFTH AVE,"Pittsburgh city (Allegheny, PA)",North Oakland,40.447258,-79.949188,kept,0,79.62,46.6,25.6,54;71A;71C;93,id
9982,BROWNSVILLE RD AT #2347,"Pittsburgh city (Allegheny, PA)",Carrick,40.388133,-79.984626,kept,0,79.57,24.2,15.4,51,id
8311,FIFTH AVE AT SHADY AVE,"Pittsburgh city (Allegheny, PA)",Shadyside,40.452962,-79.920585,kept,0,79.33,39.4,29.8,28X;71D,id
8197,CENTRE AVE AT MILLVALE AVE,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.453387,-79.94721,kept,0,78.33,42.8,32.0,71A;71C;82,id
8195,CENTRE AVE AT CYPRESS ST,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.45512,-79.941395,kept,0,78.24,24.0,16.6,71A;71C;82,id
99976,CASTLE SHANNON STATION,"Castle Shannon borough (Allegheny, PA)",,40.368492,-80.030516,kept,0,76.48,45.2,35.8,RED,id
1553,NORTH AVE AT BRIGHTON RD FS,"Pittsburgh city (Allegheny, PA)",Allegheny Center,40.454003,-80.01407,kept,0,76.29,45.8,35.8,13;15;16;17,id
66,LIBRARY STATION,"South Park township (Allegheny, PA)",,40.287071,-80.020933,kept,0,75.81,75.4,49.8,SLVR,former_id
19329,CEDAR AVE AT EAST OHIO ST NS,"Pittsburgh city (Allegheny, PA)",East Allegheny,40.452968,-80.001504,kept,0,75.05,41.6,33.8,11;15;17;8,id
19685,SOUTH BUSWAY AT SOUTH HILLS JCT,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.42109,-80.007097,kept,0,75.0,48.6,33.0,39;40;41;44;Y1;Y45;Y46;Y47;Y49,id
9892,LYSLE BLVD OPP MCKEESPORT TRANSPORTATION CENT,"McKeesport city (Allegheny, PA)",,40.351905,-79.860893,kept,0,74.0,43.2,30.2,55;56;59;60;61C;P7,id
3680,BROADWAY AVE AT 9TH ST FS,"Stowe township (Allegheny, PA)",,40.473437,-80.076289,kept,0,73.9,42.0,33.4,24,id
9994,BROWNSVILLE RD AT WYNOKA ST,"Pittsburgh city (Allegheny, PA)",Carrick,40.405552,-79.991058,kept,0,73.81,57.4,46.4,51,id
21046,MONROEVILLE MALL AT WEST COURT ENTRANCE,"Monroeville municipality (Allegheny, PA)",,40.42873,-79.796955,loses_all_service,405,73.57,76.0,47.2,67;P68,former_id
3247,FORBES AVE AT MILTENBERGER ST,"Pittsburgh city (Allegheny, PA)",Bluff,40.437476,-79.981691,kept,0,73.57,29.8,23.8,61A;61B;61C;71B,id
4828,FT PITT BLVD AT SMITHFIELD ST FS,"Pittsburgh city (Allegheny, PA)",Central Business District,40.437066,-80.001663,kept,0,73.14,31.4,31.2,39;40;41;43;44;48;51;51L;Y1;Y45;Y46;Y47;Y49,id
19383,HIGHLAND AVE AT BAUM BLVD,"Pittsburgh city (Allegheny, PA)",East Liberty,40.46063,-79.924998,kept,0,72.52,52.8,29.4,71B;74;89,id
21284,LIBERTY AVE AT 17TH ST,"Pittsburgh city (Allegheny, PA)",Strip District,40.449248,-79.985329,kept,0,71.9,70.0,44.2,54;86;87;88;91,former_id
20416,ELLSWORTH AVE OPP EAST LIBERTY STATION,"Pittsburgh city (Allegheny, PA)",Shadyside,40.459179,-79.922894,kept,0,71.19,32.2,19.2,75,id
9993,BROWNSVILLE RD OPP NOBLES LN,"Pittsburgh city (Allegheny, PA)",Carrick,40.403758,-79.990016,kept,0,71.19,38.4,34.6,51;51L,id
17286,E CARSON ST AT S 11TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428772,-79.987377,kept,0,71.1,48.8,31.0,48;51,id
12178,FOURTH AVE AT GRANT ST FS,"Pittsburgh city (Allegheny, PA)",Central Business District,40.437769,-79.997031,kept,0,70.43,24.4,7.6,52L;53L;56;57;58,id
8204,CENTRE AVE AT GRAHAM ST,"Pittsburgh city (Allegheny, PA)",Shadyside,40.456475,-79.936554,kept,0,70.38,69.4,45.8,64;71A;71C;82;86,id
3145,FIFTH AVE AT AIKEN AVE,"Pittsburgh city (Allegheny, PA)",Shadyside,40.448493,-79.934101,kept,0,70.19,67.8,33.8,28X;71B;71D,id
8153,EAST BUSWAY AT HAY ST RAMP OUTBOUND SHELTER,"Wilkinsburg borough (Allegheny, PA)",,40.442845,-79.887025,kept,0,69.76,51.4,38.0,69;71;71C;79;P12;P16;P17;P67;P68;P69;P7;P71;P76;P78,id
9285,STANTON AVE AT NEGLEY AVE,"Pittsburgh city (Allegheny, PA)",East Liberty,40.471596,-79.92658,kept,0,69.14,26.4,12.4,75;87,id
9996,BROWNSVILLE RD OPP MCKINLEY ST,"Mount Oliver borough (Allegheny, PA)",,40.408548,-79.991143,kept,0,68.9,41.0,37.4,51;51L,id
10924,MURRAY AVE AT BARTLETT ST FS,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.436209,-79.922831,kept,0,68.86,56.4,51.2,61C;61D;64;74,id
14974,BUTLER ST AT 41ST ST,"Pittsburgh city (Allegheny, PA)",Central Lawrenceville,40.469586,-79.96125,kept,0,68.52,32.6,23.0,91;93,id
15833,ARLINGTON AVE AT JOHN ST FS,"Mount Oliver borough (Allegheny, PA)",,40.41795,-79.987142,kept,0,68.38,48.0,31.6,48;51L;54,id
8189,NEGLEY AVE AT FRIENDSHIP AVE,"Pittsburgh city (Allegheny, PA)",Friendship,40.460808,-79.932366,kept,0,68.33,20.4,13.8,71A;71C;77,id
8160,EAST BUSWAY AT HOMEWOOD STATION A,"Pittsburgh city (Allegheny, PA)",Homewood South,40.452819,-79.898925,kept,0,67.86,62.4,60.4,P1;P3,id
20674,EAST OHIO ST AT GRANT AVE,"Millvale borough (Allegheny, PA)",,40.478296,-79.96892,kept,0,67.76,61.8,34.8,1;2,id
12077,SECOND AVE AT GLEN CALADH ST,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.408923,-79.943734,kept,0,67.29,49.4,34.8,56;57;93,id
809,PERRYSVILLE AVE AT PERRY ACADEMY,"Pittsburgh city (Allegheny, PA)",Perry North,40.489052,-80.018034,kept,0,67.29,18.2,25.6,15;8,id
4236,STEUBEN ST AT OBEY ST,"Pittsburgh city (Allegheny, PA)",Crafton Heights,40.44301,-80.052801,kept,0,67.14,28.6,20.0,27;29,id
4764,SHJ BUS TURNAROUND SHELTER,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.421135,-80.006111,kept,0,66.95,76.8,47.6,43;48;54,id
17168,PARK MANOR BLVD AT ROBINSON CENTER DR,"Robinson township (Allegheny, PA)",,40.451745,-80.161385,kept,0,66.9,75.2,40.8,24;28X;29,id
1125,SEVENTH AVE AT SMITHFIELD ST,"Pittsburgh city (Allegheny, PA)",Central Business District,40.442791,-79.99662,kept,0,66.86,40.6,28.4,19L;28X;65;67;69;77,id
20671,BROWNSVILLE RD OPP DEWALT AVE FS,"Brentwood borough (Allegheny, PA)",,40.364902,-79.982994,kept,0,66.38,53.8,49.4,51;51L,id
5403,RACEWAY FIRELANE AT SHOP N SAVE,"Scott township (Allegheny, PA)",,40.387951,-80.09362,kept,0,66.29,46.6,36.0,31,id
20295,LIBERTY AVE AT GATEWAY #4,"Pittsburgh city (Allegheny, PA)",Central Business District,40.441341,-80.00499,kept,0,66.14,37.2,35.2,28X;29;31;65;67;69;77;G2;G3;G31;P10;P17;P69;P7;P76;P78,id
20401,CHARTIERS AVE AT MCKEES ROCKS PLAZA NS,"McKees Rocks borough (Allegheny, PA)",,40.464401,-80.057613,kept,0,65.95,47.0,30.6,20;21;24,id
10952,MURRAY AVE AT FORWARD AVE,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.430171,-79.923505,kept,0,65.52,27.6,16.8,61C;61D;64;93,id
2310,W CARSON ST AT GATEWAY VIEW PLAZA,"Pittsburgh city (Allegheny, PA)",South Shore,40.441703,-80.021367,kept,0,64.95,41.2,23.4,20;21;22;24;26;27;28X;29;31;38;G2;G3;G31,id
100,WILLOW STATION,"Castle Shannon borough (Allegheny, PA)",,40.365469,-80.026193,kept,0,64.57,31.6,26.4,BLUE;SLVR,former_id
22727,PENN AVE AT EUCLID AVE,"Pittsburgh city (Allegheny, PA)",East Liberty,40.510324,-80.08714,kept,0,64.52,44.6,36.8,19L,id
1269,LINCOLN AVE AT JACKSON AVE,"Bellevue borough (Allegheny, PA)",,40.49691,-80.05835,kept,0,63.33,40.0,16.2,16;19L,id
16695,LINCOLN AVE AT HARRISON AVE,"Bellevue borough (Allegheny, PA)",,40.493535,-80.051521,kept,0,63.33,47.0,33.6,13;16;19L,id
18289,REEDSDALE ST AT BOYCE ST,"Pittsburgh city (Allegheny, PA)",Chateau,40.447823,-80.01987,kept_nearby,74,63.1,21.2,20.0,14;18,id
318,McCANDLESS PARK AND RIDE,"McCandless township (Allegheny, PA)",,40.586572,-80.030184,kept,0,63.1,18.4,12.8,12;O12,id
9894,LYSLE BLVD AT SENIOR CARE PLAZA,"McKeesport city (Allegheny, PA)",,40.352058,-79.858639,kept,0,62.81,43.2,34.8,55;56;59;60;61C;P7,id
99984,ARLINGTON,"Castle Shannon borough (Allegheny, PA)",,40.370176,-80.03354,kept,0,62.24,41.2,38.6,RED,id
3551,HELEN ST AT ELLA ST,"McKees Rocks borough (Allegheny, PA)",,40.47397,-80.057317,kept,0,62.0,30.6,17.0,22,id
2247,CHARTIERS AVE OPP MCKEES ROCKS PLAZA,"McKees Rocks borough (Allegheny, PA)",,40.464104,-80.057642,kept,0,61.33,31.2,36.8,20;21;24,id
4847,E CARSON ST AT S 10TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428654,-79.988994,kept,0,61.33,31.2,20.4,48;51,id
3246,FORBES AVE AT VAN BRAAM ST,"Pittsburgh city (Allegheny, PA)",Bluff,40.437528,-79.982842,kept_nearby,141,61.29,17.2,19.8,61A;61B;61C;71B,id
9917,LYSLE BLVD OPP COURSIN ST,"McKeesport city (Allegheny, PA)",,40.352325,-79.856464,kept,0,61.29,46.8,33.8,55;56;59;60;61C;P7,id
9987,BROWNSVILLE RD AT E AGNEW AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.395102,-79.986681,kept,0,61.29,34.0,25.2,51;51L,id
16104,EAST BUSWAY AT WILKINSBURG STATION A,"Wilkinsburg borough (Allegheny, PA)",,40.44656,-79.888573,kept,0,61.19,51.0,40.6,P1;P3,id
12075,SECOND AVE AT ELIZABETH ST,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.406964,-79.943174,kept,0,61.14,40.4,25.6,56;57;93,id
14967,BUTLER ST AT 51ST ST (STANTON AVE),"Pittsburgh city (Allegheny, PA)",Upper Lawrenceville,40.478523,-79.955589,kept,0,61.0,29.8,19.8,91;93,id
2631,CENTRE AVE OPP NEVILLE ST,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.45269,-79.949541,kept,0,60.86,36.2,24.4,54;71A;71C;82,id
10920,MURRAY AVE AT FORWARD AVE FS,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.429877,-79.923403,kept,0,60.76,14.8,12.0,61C;61D;64;93,id
10910,8TH AVE AT WEST ST (HI-LEVEL BRIDGE),"Homestead borough (Allegheny, PA)",,40.406222,-79.912062,kept,0,60.71,48.0,43.8,52L;53L;57;61C,id
1534,BRIGHTON RD AT WOODS RUN AVE,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.476618,-80.031797,kept,0,60.52,48.0,33.6,16,id
8194,CENTRE AVE OPP SHADYSIDE HOSPITAL,"Pittsburgh city (Allegheny, PA)",Bloomfield,40.455398,-79.940461,kept,0,60.38,23.0,16.2,71A;71C;82,id
8543,EAST LIBERTY BLVD AT FRANKSTOWN AVE,"Pittsburgh city (Allegheny, PA)",Larimer,40.460617,-79.915665,kept,0,60.38,39.8,24.2,75;77;82;86;P17,id
8180,NEGLEY AVE AT STANTON AVE,"Pittsburgh city (Allegheny, PA)",Highland Park,40.471697,-79.926263,kept,0,60.24,38.4,27.0,71A,id
10127,E CARSON ST AT S 27TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.427077,-79.966831,kept,0,60.05,52.2,42.6,75,id
16637,CRAFTON INGRAM SHOPPING CENTER AT BANK (CITIZENS),"Crafton borough (Allegheny, PA)",,40.440389,-80.06969,kept,0,60.05,50.8,29.6,26;27,id
18141,ELLSWORTH AVE AT EAST LIBERTY STATION,"Pittsburgh city (Allegheny, PA)",Shadyside,40.459262,-79.922968,kept,0,60.0,30.6,29.8,75,id
2174,LIBERTY AVE OPP 17TH ST,"Pittsburgh city (Allegheny, PA)",Strip District,40.449107,-79.985387,kept,0,59.0,73.4,31.4,54;86;87;88;91,id
1536,BRIGHTON RD AT SCHIMMER ST,"Pittsburgh city (Allegheny, PA)",Marshall-Shadeland,40.473804,-80.028981,kept,0,58.9,36.2,28.8,16,id
5923,BLVD OF ALLIES AT CHERRY WAY FS,"Pittsburgh city (Allegheny, PA)",Central Business District,40.437661,-79.999664,kept,0,58.57,25.4,18.6,52L;53L;56;57;58,id
99980,BETHEL VILLAGE,"Bethel Park municipality (Allegheny, PA)",,40.344605,-80.04607,kept,0,58.52,47.2,41.4,BLUE;RED,id
6095,SOUTH BUSWAY AT SOUTH HILLS JCT,"Pittsburgh city (Allegheny, PA)",Mount Washington,40.421255,-80.006804,kept,0,58.43,51.0,52.2,39;40;41;Y1;Y45;Y46;Y47;Y49,id
1176,FIFTH AVE OPP CLYDE ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.447201,-79.944955,loses_all_service,188,58.29,16.8,6.8,58;71B;71D,id
9990,BROWNSVILLE RD AT E MEYERS AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.399731,-79.989003,kept,0,58.1,35.8,19.4,51;51L,id
15634,UNIVERSITY BLVD PARK AND RIDE AT SHELTER,"Moon township (Allegheny, PA)",,40.503917,-80.225737,kept,0,57.43,10.8,11.0,21;G3,id
1528,BRIGHTON RD AT BENTON AVE,"Pittsburgh city (Allegheny, PA)",Brighton Heights,40.48452,-80.035973,kept,0,57.38,37.0,31.6,16;17,id
4812,S 26TH ST AT E CARSON ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.427235,-79.96844,kept,0,57.38,43.8,35.6,48,id
9024,FORBES AVE AT OAKLAND AVE,"Pittsburgh city (Allegheny, PA)",Central Oakland,40.441461,-79.95704,kept_nearby,115,56.81,33.8,22.4,54;71A;71B;71C;71D;75;81;83;93;P3,id
3149,FIFTH AVE AT WYANDOTTE ST,"Pittsburgh city (Allegheny, PA)",Bluff,40.438275,-79.977362,kept,0,56.76,49.8,37.8,61A;61B;61C;71B,id
4109,CHARTIERS AVE AT LORENZ AVE,"Pittsburgh city (Allegheny, PA)",Elliott,40.444018,-80.040743,kept,0,56.57,25.2,20.4,26,id
62,POTOMAC STATION,"Dormont borough (Allegheny, PA)",,40.397127,-80.036748,kept,0,56.43,59.0,48.6,RED,former_id
9364,BROWNSVILLE RD AT MEADOWBROOK BLVD,"Brentwood borough (Allegheny, PA)",,40.366037,-79.981741,kept,0,56.24,45.6,42.4,51;51L,id
2309,W CARSON ST OPP DUQUESNE INCLINE,"Pittsburgh city (Allegheny, PA)",South Shore,40.439873,-80.017168,kept,0,56.0,37.4,22.2,20;21;22;24;26;27;28X;29;31;38;G2;G3;G31,id
99971,DORCHESTER,"Bethel Park municipality (Allegheny, PA)",,40.340801,-80.048133,kept,0,55.67,46.8,37.8,BLUE;RED,id
10914,MURRAY AVE AT LORETTA ST,"Pittsburgh city (Allegheny, PA)",Greenfield,40.421788,-79.928753,kept,0,55.62,31.0,24.8,61C;61D;64;93,id
8864,LINCOLN AVE AT LEMINGTON AVE,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.468845,-79.895993,kept,0,55.57,38.0,27.8,82;P17,id
4817,E CARSON ST AT S 14TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428849,-79.983942,kept,0,55.52,35.0,23.6,48;51,id
9356,WATERWORKS MALL OPP GIANT EAGLE,"Pittsburgh city (Allegheny, PA)",Lincoln-Lemington-Belmar,40.487635,-79.893883,kept,0,55.29,45.4,36.0,1;75;91,id
10951,MURRAY AVE AT PHILLIPS AVE,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.432522,-79.923188,kept,0,55.19,33.2,28.4,61C;61D;64;93,id
828,PERRYSVILLE AVE AT BURGESS ST,"Pittsburgh city (Allegheny, PA)",Perry South,40.467682,-80.009949,kept,0,54.9,35.4,19.0,8,id
1171,FIFTH AVE AT BELLEFIELD AVE,"Pittsburgh city (Allegheny, PA)",North Oakland,40.446708,-79.951709,kept,0,54.76,17.0,16.6,54;71A;71B;71C;71D;75;93;P3,id
4816,E CARSON ST AT S 17TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428889,-79.981913,kept,0,54.76,45.8,28.6,48;51,id
3126,HIGHLAND AVE AT STANTON AVE,"Pittsburgh city (Allegheny, PA)",Highland Park,40.469802,-79.921045,kept,0,54.48,21.2,12.8,71B,id
5125,EAST BUSWAY AT HERRON STATION A,"Pittsburgh city (Allegheny, PA)",Polish Hill,40.459241,-79.966667,kept,0,54.33,47.0,36.4,P1,id
19375,BROWNS HILL RD AT PARKVIEW BLVD FS,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.414065,-79.922971,kept,0,54.29,29.6,32.2,52L;53L;57;61C;61D;64,id
15278,WEST BUSWAY AT IDLEWOOD STATION C,"Pittsburgh city (Allegheny, PA)",Oakwood,40.426224,-80.072562,kept,0,54.19,6.4,6.8,28X;G2;G3;G31,id
7220,MONONGAHELA AVE AT CHURCH ST,"Swissvale borough (Allegheny, PA)",,40.421751,-79.890252,kept,0,53.95,33.8,25.6,59;61B;71;P71,id
8670,CENTRE AVE AT ERIN ST,"Pittsburgh city (Allegheny, PA)",Middle Hill,40.44449,-79.978661,kept,0,53.9,43.2,28.8,81;82,id
7084,ROWLAND CONNECTOR PAST PENNWOO,"Wilkinsburg borough (Allegheny, PA)",,40.44061,-79.887459,kept,0,53.86,32.8,25.8,61A;71;71C;P71,id
1170,FIFTH AVE AT CRAIG ST,"Pittsburgh city (Allegheny, PA)",North Oakland,40.447054,-79.948816,kept,0,53.76,34.2,18.8,71B;71D;75;P3,id
2553,E CARSON ST AT S 20TH ST,"Pittsburgh city (Allegheny, PA)",South Side Flats,40.428549,-79.977847,kept,0,53.76,48.6,27.6,48;54,id
9704,HWY RT 51 AT GREENLEE RD,"Brentwood borough (Allegheny, PA)",,40.375346,-79.983158,kept,0,53.48,29.0,20.2,Y1;Y46;Y49,id
2574,CENTRE AVE AT MELWOOD AVE,"Pittsburgh city (Allegheny, PA)",North Oakland,40.452158,-79.950978,kept,0,53.38,48.2,38.6,54;71A;71C;82,id
5564,GRANT ST OPP OLIVER AVE,"Pittsburgh city (Allegheny, PA)",Central Business District,40.440094,-79.996232,kept,0,53.33,0.0,0.0,P12;P16;P67,id
20761,CENTRE AVE AT CRAIG ST NS,"Pittsburgh city (Allegheny, PA)",North Oakland,40.451553,-79.951881,kept,0,53.14,39.4,26.8,54;71A;71C;93,id
8308,FIFTH AVE OPP MCPHERSON ST FS,"Pittsburgh city (Allegheny, PA)",Larimer,40.455505,-79.910881,kept,0,53.1,26.8,32.2,28X;71D;74;88;89,former_id
83,WESTFIELD,"Pittsburgh city (Allegheny, PA)",Beechview,40.410318,-80.019964,kept,0,52.62,40.6,36.6,RED,former_id
1550,BRIGHTON RD AT JACKSONIA ST,"Pittsburgh city (Allegheny, PA)",California-Kirkbride,40.457027,-80.015721,kept,0,52.57,34.8,21.2,13;15;16,id
17482,BROADWAY AVE AT SHIRAS,"Pittsburgh city (Allegheny, PA)",Beechview,40.403788,-80.030326,kept,0,52.38,30.4,28.2,RED,id
8209,NEGLEY AVE AT PENN AVE,"Pittsburgh city (Allegheny, PA)",East Liberty,40.463207,-79.930756,kept,0,52.29,44.4,24.0,71A;71C;77;87,id
20119,MURRAY AVE AT FORBES AVE,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.437748,-79.9229,kept,0,52.19,64.8,34.4,64;74,id
873,FEDERAL ST AT NORTH AVE FS,"Pittsburgh city (Allegheny, PA)",Central Northside,40.455887,-80.0067,kept,0,51.95,24.6,16.0,11;8,id
20506,CENTRE AVE AT ADDISON ST,"Pittsburgh city (Allegheny, PA)",Middle Hill,40.444392,-79.978652,kept,0,51.67,38.0,15.8,81;82,id
20765,HIGHLAND AVE AT ELLSWORTH AVE STEPS,"Pittsburgh city (Allegheny, PA)",Shadyside,40.458806,-79.925153,kept,0,51.67,38.4,24.2,71B,id
10948,MURRAY AVE AT BARTLETT ST,"Pittsburgh city (Allegheny, PA)",Squirrel Hill South,40.436133,-79.922916,kept,0,51.24,21.4,20.8,61C;61D;64;74,id
9985,BROWNSVILLE RD AT E WOODFORD AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.393037,-79.986482,kept,0,50.81,29.4,22.8,51,id
2572,CRAIG ST AT BAYARD ST,"Pittsburgh city (Allegheny, PA)",North Oakland,40.449697,-79.950619,kept,0,50.52,46.0,21.8,54;71A;71C;93,id
20969,MURRAY AVE AT HAZELWOOD AVE FS,"Pittsburgh city (Allegheny, PA)",Greenfield,40.420304,-79.928399,kept,0,50.38,31.6,24.6,61C;61D;64;93,former_id
9978,BROWNSVILLE RD AT CHURCHVIEW AVE,"Pittsburgh city (Allegheny, PA)",Carrick,40.385795,-79.978767,kept,0,50.14,44.0,31.0,51,id
6096,SMITHFIELD ST BRIDGE AT STATION SQUARE,"Pittsburgh city (Allegheny, PA)",South Shore,40.43296,-80.003494,kept,0,49.86,37.0,20.2,39;40;41;44;Y1;Y45;Y46;Y47;Y49,id
1590,NORTH AVE AT BRIGHTON RD,"Pittsburgh city (Allegheny, PA)",Central Northside,40.454075,-80.014394,kept,0,49.81,35.8,28.6,13;15;16;17,id
