geoid,tract_geoid,county,population,lat,lon,race_total,hispanic_or_latino,white_nh,black_nh,native_american_nh,asian_nh,pacific_islander_nh,other_race_nh,two_or_more_nh,age_total,under_18,age_65_plus,income_total,income_under_25k,income_25k_50k,income_50k_75k,income_75k_100k,income_100k_plus,vehicle_total,zero_vehicle_households,one_vehicle_households,disability_total,with_a_disability,language_total,limited_english_households,cur_week_any_minimum,prop_week_any_minimum,lost_week_any_minimum,gained_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,lost_weekdays_any_minimum,gained_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,lost_weekends_any_minimum,gained_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,lost_week_any_hourly,gained_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,lost_weekend_any_hourly,gained_weekend_any_hourly,cur_weekday_trips,prop_weekday_trips,cur_saturday_trips,prop_saturday_trips,cur_sunday_trips,prop_sunday_trips,point_cur_week_any_minimum,point_prop_week_any_minimum,point_cur_weekdays_any_minimum,point_prop_weekdays_any_minimum,point_cur_weekends_any_minimum,point_prop_weekends_any_minimum,point_cur_week_any_hourly,point_prop_week_any_hourly,point_cur_weekend_any_hourly,point_prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,lost_week_any_minimum_150m,gained_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,lost_weekdays_any_minimum_150m,gained_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,lost_weekends_any_minimum_150m,gained_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,lost_week_any_hourly_150m,gained_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m,lost_weekend_any_hourly_150m,gained_weekend_any_hourly_150m
420033001001,42003300100,Allegheny,787.0,40.417111,-79.992158,541.0,22.0,124.0,350.0,0.0,0.0,0.0,0.0,45.0,541.0,39.0,143.0,245.0,81.0,63.0,0.0,52.0,49.0,245.0,67.0,110.0,791.51,76.15,265.19,15.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.9797,0.0203,0.0,279.7,237.2,207.8,164.6,131.5,125.4,1,1,1,1,1,1,1,1,1,1,0.8907,0.8704,0.0203,0.0,0.8907,0.8704,0.0203,0.0,0.8907,0.8704,0.0203,0.0,0.432,0.8704,0.0203,0.4587,0.8297,0.7446,0.0851,0.0
420033001002,42003300100,Allegheny,772.0,40.41486,-79.992536,1184.0,377.0,301.0,415.0,0.0,77.0,0.0,0.0,14.0,1184.0,417.0,68.0,292.0,36.0,0.0,187.0,19.0,50.0,292.0,139.0,67.0,776.42,74.7,260.13,14.81,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,255.5,219.5,183.0,146.9,117.4,107.0,1,1,1,1,1,1,1,1,1,1,1.0,0.6373,0.3627,0.0,1.0,0.6373,0.3627,0.0,1.0,0.6373,0.3627,0.0,1.0,0.6373,0.3627,0.0,0.3614,0.3614,0.0,0.0
420033001003,42003300100,Allegheny,639.0,40.412838,-79.992846,683.0,35.0,191.0,409.0,0.0,0.0,0.0,0.0,48.0,683.0,166.0,109.0,284.0,76.0,166.0,0.0,9.0,33.0,284.0,97.0,156.0,642.66,61.83,215.32,12.26,1.0,0.8576,0.1424,0.0,1.0,0.8576,0.1424,0.0,1.0,0.8576,0.1424,0.0,1.0,0.8576,0.1424,0.0,0.8576,0.8576,0.0,0.0,256.7,228.1,173.9,155.2,111.8,108.2,1,1,1,1,1,1,1,1,1,1,0.579,0.2879,0.2911,0.0,0.579,0.2879,0.2911,0.0,0.579,0.2879,0.2911,0.0,0.3709,0.2879,0.0829,0.0,0.2504,0.2504,0.0,0.0
420033001004,42003300100,Allegheny,655.0,40.411053,-79.993301,738.0,254.0,159.0,147.0,0.0,0.0,0.0,177.0,1.0,738.0,197.0,92.0,194.0,30.0,26.0,0.0,39.0,99.0,194.0,11.0,121.0,658.75,63.38,220.71,12.56,1.0,0.8,0.2,0.0,1.0,0.8,0.2,0.0,1.0,0.8,0.2,0.0,0.9527,0.8,0.1527,0.0,0.8,0.8,0.0,0.0,244.8,218.6,153.5,156.4,99.1,103.2,1,1,1,1,1,1,1,1,1,1,0.6916,0.2244,0.4672,0.0,0.6916,0.2244,0.4672,0.0,0.6916,0.2244,0.4672,0.0,0.2748,0.2244,0.0504,0.0,0.2244,0.2244,0.0,0.0
420033001005,42003300100,Allegheny,640.0,40.40881,-79.993932,367.0,0.0,237.0,70.0,0.0,8.0,0.0,0.0,52.0,367.0,13.0,74.0,162.0,14.0,52.0,42.0,48.0,6.0,162.0,52.0,92.0,643.66,61.93,215.65,12.28,1.0,0.8359,0.1641,0.0,1.0,0.8359,0.1641,0.0,1.0,0.8359,0.1641,0.0,0.8359,0.8359,0.0,0.0,0.8359,0.8359,0.0,0.0,242.8,215.7,147.4,157.2,95.0,102.0,1,1,1,1,1,1,1,1,1,1,0.8891,0.1141,0.775,0.0,0.8891,0.1141,0.775,0.0,0.8891,0.1141,0.775,0.0,0.1531,0.1141,0.0391,0.0,0.1141,0.1141,0.0,0.0
420033102001,42003310200,Allegheny,666.0,40.377271,-79.912137,739.0,15.0,708.0,0.0,0.0,0.0,0.0,0.0,16.0,739.0,166.0,101.0,236.0,10.0,7.0,22.0,28.0,169.0,236.0,0.0,52.0,685.84,119.48,295.95,0.0,0.7508,0.7508,0.0,0.0,0.7508,0.7508,0.0,0.0,0.7508,0.7508,0.0,0.0,0.0856,0.7508,0.0,0.6652,0.0856,0.0856,0.0,0.0,32.0,29.0,23.2,24.7,14.1,22.8,1,1,1,1,1,1,0,1,0,0,0.3664,0.3664,0.0,0.0,0.3664,0.3664,0.0,0.0,0.3664,0.3664,0.0,0.0,0.0,0.3468,0.0,0.3468,0.0,0.0,0.0,0.0
420033102002,42003310200,Allegheny,1774.0,40.367584,-79.912465,1633.0,12.0,1309.0,195.0,10.0,65.0,0.0,0.0,42.0,1633.0,149.0,444.0,751.0,171.0,112.0,151.0,98.0,219.0,751.0,56.0,311.0,1826.85,318.25,788.32,0.0,0.6731,0.6731,0.0,0.0,0.6731,0.6731,0.0,0.0,0.6731,0.6731,0.0,0.0,0.6731,0.6731,0.0,0.0,0.6172,0.6172,0.0,0.0,60.3,58.0,40.4,41.6,31.5,36.3,1,1,1,1,1,1,1,1,1,1,0.3112,0.3112,0.0,0.0,0.3112,0.3112,0.0,0.0,0.3112,0.3112,0.0,0.0,0.2728,0.3112,0.0,0.0383,0.2046,0.2046,0.0,0.0
420033102003,42003310200,Allegheny,715.0,40.373853,-79.916807,877.0,0.0,867.0,10.0,0.0,0.0,0.0,0.0,0.0,877.0,188.0,162.0,415.0,45.0,69.0,72.0,59.0,170.0,415.0,22.0,180.0,736.3,128.27,317.73,0.0,0.9035,0.9035,0.0,0.0,0.9035,0.9035,0.0,0.0,0.9035,0.9035,0.0,0.0,0.7664,0.9035,0.0,0.1371,0.2042,0.2042,0.0,0.0,54.4,53.0,35.6,36.3,30.0,31.0,1,1,1,1,1,1,1,1,0,0,0.1427,0.1427,0.0,0.0,0.1427,0.1427,0.0,0.0,0.1427,0.1427,0.0,0.0,0.0517,0.1427,0.0,0.0909,0.0098,0.0098,0.0,0.0
420033204001,42003320400,Allegheny,715.0,40.381997,-79.990988,726.0,0.0,627.0,20.0,0.0,49.0,0.0,0.0,30.0,726.0,132.0,226.0,302.0,22.0,102.0,57.0,41.0,80.0,302.0,8.0,103.0,704.68,104.76,342.21,18.74,0.7972,0.7972,0.0,0.0,0.7972,0.7972,0.0,0.0,0.7972,0.7972,0.0,0.0,0.7972,0.7972,0.0,0.0,0.7972,0.0,0.7972,0.0,78.3,64.1,59.5,38.6,34.7,36.0,1,1,1,1,1,1,1,1,1,0,0.1217,0.1217,0.0,0.0,0.1217,0.1217,0.0,0.0,0.1217,0.1217,0.0,0.0,0.1217,0.0503,0.0713,0.0,0.1217,0.0,0.1217,0.0
420033204002,42003320400,Allegheny,1155.0,40.38921,-79.994062,1117.0,42.0,948.0,64.0,0.0,49.0,0.0,14.0,0.0,1117.0,163.0,226.0,593.0,141.0,71.0,128.0,61.0,192.0,593.0,50.0,277.0,1138.32,169.24,552.79,30.26,0.8693,0.8693,0.0,0.0,0.8693,0.8693,0.0,0.0,0.8693,0.8693,0.0,0.0,0.8693,0.8329,0.0364,0.0,0.8693,0.058,0.8113,0.0,117.1,59.0,85.4,28.6,46.9,26.4,1,1,1,1,1,1,1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420033206001,42003320600,Allegheny,1102.0,40.395808,-80.008729,1143.0,42.0,907.0,155.0,0.0,0.0,0.0,9.0,30.0,1143.0,228.0,150.0,496.0,97.0,102.0,73.0,43.0,181.0,496.0,69.0,151.0,1111.83,134.62,500.64,4.42,0.6434,0.6434,0.0,0.0,0.6434,0.6434,0.0,0.0,0.6434,0.6434,0.0,0.0,0.6434,0.6434,0.0,0.0,0.1878,0.4555,0.1878,0.4555,56.6,53.2,30.1,34.4,16.4,30.5,1,1,1,1,1,1,1,1,0,1,0.2804,0.2804,0.0,0.0,0.2804,0.2804,0.0,0.0,0.2804,0.2804,0.0,0.0,0.2804,0.2804,0.0,0.0,0.0,0.2804,0.0,0.2804
420033206002,42003320600,Allegheny,1141.0,40.393105,-80.004421,1120.0,0.0,1111.0,5.0,0.0,0.0,0.0,0.0,4.0,1120.0,173.0,235.0,523.0,59.0,20.0,144.0,72.0,228.0,523.0,4.0,299.0,1151.17,139.38,518.36,4.58,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.2454,1.0,0.0,0.7546,107.9,82.3,52.2,51.7,28.3,44.1,1,1,1,1,1,1,1,1,0,1,0.6039,0.6039,0.0,0.0,0.6039,0.6039,0.0,0.0,0.6039,0.6039,0.0,0.0,0.6039,0.6039,0.0,0.0,0.0386,0.4654,0.0386,0.4654
420033207001,42003320700,Allegheny,1117.0,40.385223,-80.001268,1507.0,0.0,1297.0,27.0,0.0,0.0,0.0,0.0,183.0,1507.0,314.0,234.0,570.0,34.0,97.0,117.0,60.0,262.0,570.0,16.0,193.0,1214.64,157.2,485.44,0.0,0.7117,0.8988,0.0,0.1871,0.7117,0.8988,0.0,0.1871,0.7117,0.8988,0.0,0.1871,0.7117,0.5506,0.1611,0.0,0.5219,0.0403,0.4816,0.0,79.1,70.4,54.8,44.3,29.9,41.1,0,1,0,1,0,1,0,0,0,0,0.0689,0.1943,0.0,0.1253,0.0689,0.1943,0.0,0.1253,0.0689,0.1943,0.0,0.1253,0.0689,0.0537,0.0152,0.0,0.0537,0.0,0.0537,0.0
420033207002,42003320700,Allegheny,496.0,40.377841,-79.99972,247.0,7.0,191.0,4.0,0.0,0.0,0.0,0.0,45.0,247.0,49.0,37.0,131.0,39.0,40.0,18.0,10.0,24.0,131.0,30.0,72.0,539.36,69.8,215.56,0.0,0.4274,0.4698,0.0,0.0423,0.4274,0.4698,0.0,0.0423,0.4274,0.4698,0.0,0.0423,0.4274,0.4274,0.0,0.0,0.4274,0.0,0.4274,0.0,54.1,44.4,42.3,26.3,23.1,24.5,0,0,0,0,0,0,0,0,0,0,0.0786,0.0786,0.0,0.0,0.0786,0.0786,0.0,0.0,0.0786,0.0786,0.0,0.0,0.0786,0.0786,0.0,0.0,0.0786,0.0,0.0786,0.0
420034011001,42003401100,Allegheny,1414.0,40.64746,-79.715071,1550.0,0.0,1454.0,15.0,0.0,59.0,0.0,0.0,22.0,1550.0,171.0,384.0,668.0,97.0,181.0,75.0,71.0,244.0,668.0,53.0,199.0,1379.27,359.57,662.9,5.84,0.3883,0.3904,0.0559,0.058,0.3883,0.3904,0.0559,0.058,0.0,0.3904,0.0,0.3904,0.0,0.3904,0.0,0.3904,0.0,0.058,0.0,0.058,3.4,11.6,0.0,10.8,0.0,9.4,0,1,0,1,0,1,0,1,0,1,0.0191,0.0,0.0191,0.0,0.0191,0.0,0.0191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034011002,42003401100,Allegheny,1410.0,40.637196,-79.707196,1179.0,77.0,1082.0,20.0,0.0,0.0,0.0,0.0,0.0,1179.0,145.0,543.0,508.0,23.0,133.0,33.0,67.0,252.0,508.0,0.0,113.0,1375.37,358.55,661.02,5.82,0.3589,0.322,0.0369,0.0,0.3589,0.322,0.0369,0.0,0.0,0.322,0.0,0.322,0.0,0.2142,0.0,0.2142,0.0,0.0,0.0,0.0,3.6,10.3,0.0,9.7,0.0,8.4,1,1,1,1,0,1,0,0,0,0,0.0681,0.0865,0.0106,0.0291,0.0681,0.0865,0.0106,0.0291,0.0,0.0865,0.0,0.0865,0.0,0.0199,0.0,0.0199,0.0,0.0,0.0,0.0
420034011003,42003401100,Allegheny,822.0,40.628042,-79.715521,813.0,0.0,700.0,25.0,0.0,73.0,0.0,0.0,15.0,813.0,23.0,365.0,515.0,161.0,100.0,35.0,47.0,172.0,515.0,36.0,290.0,801.81,209.03,385.36,3.39,0.5681,0.5681,0.0,0.0,0.5681,0.5681,0.0,0.0,0.0,0.5681,0.0,0.5681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7,18.2,0.0,17.0,0.0,14.8,1,1,1,1,0,1,0,0,0,0,0.2652,0.3686,0.0535,0.1569,0.2652,0.3686,0.0535,0.1569,0.0,0.3686,0.0,0.3686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034011004,42003401100,Allegheny,955.0,40.633683,-79.720127,946.0,0.0,945.0,1.0,0.0,0.0,0.0,0.0,0.0,946.0,151.0,114.0,466.0,55.0,34.0,220.0,45.0,112.0,466.0,37.0,218.0,931.55,242.85,447.71,3.94,0.6628,0.6628,0.0,0.0,0.6628,0.6628,0.0,0.0,0.0,0.6628,0.0,0.6628,0.0,0.2524,0.0,0.2524,0.0,0.0,0.0,0.0,5.1,16.5,0.0,15.4,0.0,13.4,0,0,0,0,0,0,0,0,0,0,0.1215,0.1215,0.0,0.0,0.1215,0.1215,0.0,0.0,0.0,0.1215,0.0,0.1215,0.0,0.067,0.0,0.067,0.0,0.0,0.0,0.0
420034012001,42003401200,Allegheny,619.0,40.614333,-79.721949,382.0,13.0,366.0,0.0,0.0,0.0,0.0,0.0,3.0,382.0,28.0,83.0,224.0,118.0,16.0,73.0,12.0,5.0,224.0,39.0,119.0,547.13,66.77,268.57,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034012002,42003401200,Allegheny,1027.0,40.619534,-79.72458,916.0,0.0,692.0,172.0,0.0,41.0,0.0,0.0,11.0,916.0,203.0,190.0,456.0,184.0,120.0,14.0,49.0,89.0,456.0,110.0,233.0,907.75,110.78,445.59,4.94,0.8462,0.8462,0.0,0.0,0.8462,0.8462,0.0,0.0,0.0,0.8462,0.0,0.8462,0.0,0.6826,0.0,0.6826,0.0,0.0,0.0,0.0,6.0,27.1,0.0,25.4,0.0,22.0,1,1,1,1,0,1,0,1,0,0,0.1646,0.1655,0.0906,0.0915,0.1646,0.1655,0.0906,0.0915,0.0,0.1655,0.0,0.1655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034012003,42003401200,Allegheny,510.0,40.611235,-79.724198,396.0,0.0,382.0,14.0,0.0,0.0,0.0,0.0,0.0,396.0,32.0,53.0,254.0,14.0,84.0,104.0,38.0,14.0,254.0,27.0,167.0,450.78,55.01,221.27,2.45,0.0,0.0176,0.0,0.0176,0.0,0.0176,0.0,0.0176,0.0,0.0176,0.0,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.5,0.0,0.5,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034012004,42003401200,Allegheny,755.0,40.613219,-79.733391,879.0,0.0,839.0,29.0,0.0,0.0,0.0,0.0,11.0,879.0,213.0,92.0,329.0,20.0,11.0,56.0,45.0,197.0,329.0,0.0,91.0,667.34,81.44,327.57,3.63,0.3152,0.8159,0.0,0.5007,0.3152,0.8159,0.0,0.5007,0.0,0.8159,0.0,0.8159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,26.1,0.0,24.5,0.0,21.2,0,1,0,1,0,1,0,0,0,0,0.1722,0.2954,0.0,0.1232,0.1722,0.2954,0.0,0.1232,0.0,0.2954,0.0,0.2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034013001,42003401300,Allegheny,1275.0,40.62489,-79.727673,1761.0,2.0,1686.0,23.0,0.0,9.0,0.0,5.0,36.0,1761.0,461.0,305.0,654.0,63.0,153.0,159.0,15.0,264.0,654.0,29.0,183.0,1351.64,178.84,565.92,3.37,0.8541,0.7631,0.091,0.0,0.8541,0.7631,0.091,0.0,0.0,0.7631,0.0,0.7631,0.0,0.3357,0.0,0.3357,0.0,0.0,0.0,0.0,8.1,23.3,0.0,21.8,0.0,18.9,1,1,1,1,0,1,0,1,0,0,0.2643,0.0659,0.1984,0.0,0.2643,0.0659,0.1984,0.0,0.0,0.0659,0.0,0.0659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034013002,42003401300,Allegheny,600.0,40.622665,-79.735898,502.0,0.0,483.0,0.0,0.0,8.0,0.0,0.0,11.0,502.0,49.0,47.0,286.0,73.0,75.0,23.0,22.0,93.0,286.0,0.0,88.0,636.07,84.16,266.31,1.59,0.2583,0.0,0.2583,0.0,0.2583,0.0,0.2583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034013003,42003401300,Allegheny,770.0,40.616877,-79.739792,625.0,0.0,571.0,27.0,0.0,7.0,0.0,0.0,20.0,625.0,85.0,170.0,234.0,16.0,24.0,39.0,18.0,137.0,234.0,0.0,15.0,816.29,108.0,341.77,2.04,0.987,0.6182,0.3688,0.0,0.987,0.6182,0.3688,0.0,0.0,0.6182,0.0,0.6182,0.0,0.0506,0.0,0.0506,0.0,0.0,0.0,0.0,9.1,19.8,0.0,18.5,0.0,16.1,1,1,1,1,0,1,0,0,0,0,0.3948,0.0442,0.3506,0.0,0.3948,0.0442,0.3506,0.0,0.0,0.0442,0.0,0.0442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034020001,42003402000,Allegheny,625.0,40.613113,-79.739879,488.0,0.0,472.0,14.0,0.0,0.0,0.0,0.0,2.0,488.0,71.0,156.0,256.0,72.0,21.0,62.0,90.0,11.0,256.0,15.0,146.0,595.49,91.24,295.72,0.0,1.0,0.7744,0.2256,0.0,1.0,0.7744,0.2256,0.0,0.0,0.7744,0.0,0.7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,24.8,0.0,23.2,0.0,20.1,1,1,1,1,0,1,0,0,0,0,0.6656,0.152,0.6224,0.1088,0.6656,0.152,0.6224,0.1088,0.0,0.152,0.0,0.152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034020002,42003402000,Allegheny,588.0,40.609511,-79.738682,533.0,26.0,471.0,0.0,0.0,0.0,0.0,0.0,36.0,533.0,131.0,66.0,204.0,9.0,21.0,33.0,40.0,101.0,204.0,13.0,62.0,560.23,85.84,278.21,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,37.5,0.0,33.8,0.0,28.7,1,1,1,1,0,1,0,0,0,0,0.4388,0.5629,0.0,0.1241,0.4388,0.5629,0.0,0.1241,0.0,0.5629,0.0,0.5629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034020003,42003402000,Allegheny,1096.0,40.608454,-79.745315,1143.0,47.0,860.0,236.0,0.0,0.0,0.0,0.0,0.0,1143.0,176.0,177.0,533.0,159.0,142.0,38.0,71.0,123.0,533.0,61.0,196.0,1044.24,160.0,518.57,0.0,1.0,0.99,0.01,0.0,1.0,0.99,0.01,0.0,0.0,0.99,0.0,0.99,0.0,0.1314,0.0,0.1314,0.0,0.1314,0.0,0.1314,10.3,44.6,0.0,39.9,0.0,33.0,1,1,1,1,0,1,0,0,0,0,0.6825,0.6049,0.0867,0.0091,0.6825,0.6049,0.0867,0.0091,0.0,0.6049,0.0,0.6049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034020004,42003402000,Allegheny,931.0,40.604507,-79.739643,1003.0,0.0,928.0,37.0,0.0,0.0,0.0,0.0,38.0,1003.0,144.0,177.0,540.0,102.0,239.0,54.0,79.0,66.0,540.0,98.0,222.0,887.04,135.91,440.5,0.0,0.0247,1.0,0.0,0.9753,0.0247,1.0,0.0,0.9753,0.0,1.0,0.0,1.0,0.0,0.5349,0.0,0.5349,0.0,0.5349,0.0,0.5349,0.1,68.4,0.0,52.8,0.0,37.4,0,1,0,1,0,1,0,1,0,1,0.0,0.3609,0.0,0.3609,0.0,0.3609,0.0,0.3609,0.0,0.3609,0.0,0.3609,0.0,0.116,0.0,0.116,0.0,0.116,0.0,0.116
420034035001,42003403500,Allegheny,862.0,40.604084,-79.763076,1206.0,0.0,981.0,194.0,0.0,9.0,0.0,0.0,22.0,1206.0,294.0,291.0,495.0,119.0,111.0,45.0,108.0,112.0,495.0,166.0,114.0,841.6,183.61,400.1,0.0,0.5452,0.4872,0.058,0.0,0.5452,0.4872,0.058,0.0,0.5151,0.4872,0.0278,0.0,0.5151,0.4872,0.0278,0.0,0.4872,0.4872,0.0,0.0,36.6,40.9,19.0,33.1,19.0,23.4,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034035002,42003403500,Allegheny,708.0,40.60717,-79.753222,659.0,22.0,577.0,60.0,0.0,0.0,0.0,0.0,0.0,659.0,34.0,126.0,341.0,0.0,193.0,56.0,68.0,24.0,341.0,60.0,168.0,691.24,150.81,328.62,0.0,1.0,0.9788,0.0212,0.0,1.0,0.9788,0.0212,0.0,0.161,0.9788,0.0,0.8178,0.161,0.0028,0.1582,0.0,0.161,0.0028,0.1582,0.0,20.1,29.5,6.1,27.6,6.1,23.9,1,1,1,1,0,1,0,0,0,0,0.7627,0.209,0.5537,0.0,0.7627,0.209,0.5537,0.0,0.0,0.209,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034035003,42003403500,Allegheny,1147.0,40.604551,-79.752465,1162.0,22.0,1012.0,97.0,0.0,0.0,0.0,0.0,31.0,1162.0,184.0,125.0,574.0,144.0,190.0,74.0,114.0,52.0,574.0,61.0,234.0,1119.85,244.32,532.39,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6225,1.0,0.0,0.3775,0.6225,0.5266,0.1648,0.0689,0.6225,0.5266,0.1648,0.0689,49.4,74.9,23.7,65.2,23.7,51.0,1,1,1,1,1,1,1,0,1,0,0.6417,0.7524,0.0401,0.1508,0.6417,0.7524,0.0401,0.1508,0.1369,0.7524,0.034,0.6495,0.1369,0.0122,0.1247,0.0,0.1029,0.0122,0.0907,0.0
420034035004,42003403500,Allegheny,934.0,40.602137,-79.749851,780.0,39.0,719.0,0.0,0.0,0.0,0.0,0.0,22.0,780.0,248.0,165.0,413.0,141.0,89.0,64.0,97.0,22.0,413.0,126.0,203.0,911.89,198.95,433.52,0.0,0.7794,1.0,0.0,0.2206,0.7794,1.0,0.0,0.2206,0.6734,1.0,0.0,0.3266,0.6734,1.0,0.0,0.3266,0.6734,1.0,0.0,0.3266,50.0,110.4,25.6,93.2,25.6,69.9,1,1,1,1,1,1,1,1,1,1,0.3565,0.5739,0.0343,0.2516,0.3565,0.5739,0.0343,0.2516,0.2163,0.5739,0.0043,0.3619,0.2163,0.5086,0.0396,0.3319,0.2163,0.5086,0.0396,0.3319
420034035005,42003403500,Allegheny,701.0,40.599713,-79.762803,442.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,18.0,442.0,87.0,59.0,197.0,3.0,119.0,40.0,0.0,35.0,197.0,33.0,89.0,684.41,149.32,325.37,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,73.2,91.0,38.0,74.5,38.0,54.0,1,1,1,1,1,1,1,1,1,1,0.8288,0.7789,0.0499,0.0,0.8288,0.7789,0.0499,0.0,0.8288,0.7789,0.0499,0.0,0.7917,0.7418,0.0499,0.0,0.7746,0.7418,0.087,0.0542
420034040001,42003404000,Allegheny,1490.0,40.582244,-79.779724,1389.0,23.0,1282.0,37.0,0.0,11.0,0.0,0.0,36.0,1389.0,290.0,255.0,639.0,111.0,137.0,119.0,69.0,203.0,639.0,29.0,337.0,1389.0,247.0,639.0,0.0,0.594,0.594,0.0,0.0,0.594,0.594,0.0,0.0,0.594,0.594,0.0,0.0,0.545,0.545,0.0,0.0,0.594,0.545,0.049,0.0,41.5,47.8,21.6,38.7,21.6,27.7,1,1,1,1,1,1,1,1,1,1,0.2275,0.2275,0.0,0.0,0.2275,0.2275,0.0,0.0,0.2275,0.2275,0.0,0.0,0.2275,0.2275,0.0,0.0,0.2054,0.2275,0.0,0.0221
420034050001,42003405000,Allegheny,1161.0,40.606774,-79.794685,1040.0,7.0,1006.0,0.0,0.0,9.0,0.0,0.0,18.0,1040.0,152.0,264.0,475.0,87.0,100.0,45.0,112.0,131.0,475.0,31.0,139.0,1040.0,129.0,475.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420034060001,42003406000,Allegheny,1611.0,40.646033,-79.774269,1832.0,0.0,1701.0,0.0,0.0,37.0,0.0,0.0,94.0,1832.0,442.0,363.0,748.0,90.0,87.0,164.0,93.0,314.0,748.0,23.0,223.0,1601.52,247.12,676.47,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
